Time, Event, Position, Broken Parts, Spare Parts
5383606, Break, 0, 1, 1
5383621, Repair, -, 0, 2
5384533, Break, 0, 1, 1
5384548, Repair, -, 0, 2
5385032, Break, 1, 1, 1
5385050, Repair, -, 0, 2
5386874, Break, 0, 1, 1
5386890, Repair, -, 0, 2
5389253, Break, 1, 1, 1
5389267, Repair, -, 0, 2
5392257, Break, 1, 1, 1
5392272, Repair, -, 0, 2
5392471, Break, 0, 1, 1
5392485, Repair, -, 0, 2
5392765, Break, 0, 1, 1
5392777, Repair, -, 0, 2
5394300, Break, 2, 1, 1
5394316, Repair, -, 0, 2
5394573, Break, 2, 1, 1
5394588, Repair, -, 0, 2
5395173, Break, 1, 1, 1
5395189, Repair, -, 0, 2
5397049, Break, 0, 1, 1
5397061, Repair, -, 0, 2
5397607, Break, 0, 1, 1
5397625, Repair, -, 0, 2
5398263, Break, 0, 1, 1
5398274, Repair, -, 0, 2
5399236, Break, 2, 1, 1
5399250, Repair, -, 0, 2
5399297, Break, 2, 1, 1
5399310, Repair, -, 0, 2
5400328, Break, 1, 1, 1
5400339, Break, 0, 2, 0
5400346, Repair, -, 1, 1
5400366, Repair, -, 0, 2
5402595, Break, 0, 1, 1
5402607, Repair, -, 0, 2
5405742, Break, 2, 1, 1
5405754, Repair, -, 0, 2
5407772, Break, 0, 1, 1
5407787, Repair, -, 0, 2
5410040, Break, 2, 1, 1
5410055, Repair, -, 0, 2
5410362, Break, 1, 1, 1
5410376, Repair, -, 0, 2
5413158, Break, 0, 1, 1
5413174, Repair, -, 0, 2
5415565, Break, 2, 1, 1
5415585, Repair, -, 0, 2
5416665, Break, 1, 1, 1
5416685, Repair, -, 0, 2
5417107, Break, 1, 1, 1
5417120, Repair, -, 0, 2
5418128, Break, 2, 1, 1
5418143, Repair, -, 0, 2
5422404, Break, 2, 1, 1
5422421, Repair, -, 0, 2
5425459, Break, 0, 1, 1
5425475, Repair, -, 0, 2
5426180, Break, 2, 1, 1
5426197, Repair, -, 0, 2
5426295, Break, 0, 1, 1
5426312, Repair, -, 0, 2
5428239, Break, 0, 1, 1
5428256, Repair, -, 0, 2
5432454, Break, 1, 1, 1
5432468, Repair, -, 0, 2
5433766, Break, 2, 1, 1
5433783, Repair, -, 0, 2
5436176, Break, 1, 1, 1
5436193, Repair, -, 0, 2
5436272, Break, 0, 1, 1
5436289, Repair, -, 0, 2
5436691, Break, 0, 1, 1
5436711, Repair, -, 0, 2
5440889, Break, 1, 1, 1
5440901, Repair, -, 0, 2
5441695, Break, 2, 1, 1
5441713, Repair, -, 0, 2
5443620, Break, 2, 1, 1
5443634, Repair, -, 0, 2
5444306, Break, 0, 1, 1
5444317, Repair, -, 0, 2
5447546, Break, 1, 1, 1
5447564, Repair, -, 0, 2
5453946, Break, 1, 1, 1
5453958, Repair, -, 0, 2
5454281, Break, 0, 1, 1
5454299, Repair, -, 0, 2
5455505, Break, 1, 1, 1
5455521, Repair, -, 0, 2
5455956, Break, 2, 1, 1
5455968, Repair, -, 0, 2
5456947, Break, 0, 1, 1
5456960, Repair, -, 0, 2
5459370, Break, 1, 1, 1
5459387, Repair, -, 0, 2
5462654, Break, 0, 1, 1
5462667, Repair, -, 0, 2
5467933, Break, 0, 1, 1
5467952, Repair, -, 0, 2
5471492, Break, 0, 1, 1
5471507, Repair, -, 0, 2
5474034, Break, 0, 1, 1
5474052, Repair, -, 0, 2
5475939, Break, 1, 1, 1
5475958, Repair, -, 0, 2
5476155, Break, 1, 1, 1
5476172, Repair, -, 0, 2
5476760, Break, 1, 1, 1
5476773, Repair, -, 0, 2
5477192, Break, 2, 1, 1
5477212, Repair, -, 0, 2
5480878, Break, 1, 1, 1
5480895, Repair, -, 0, 2
5482282, Break, 2, 1, 1
5482300, Repair, -, 0, 2
5482905, Break, 2, 1, 1
5482920, Repair, -, 0, 2
5483583, Break, 2, 1, 1
5483596, Repair, -, 0, 2
5484368, Break, 1, 1, 1
5484386, Repair, -, 0, 2
5490029, Break, 1, 1, 1
5490042, Repair, -, 0, 2
5490584, Break, 1, 1, 1
5490602, Repair, -, 0, 2
5491103, Break, 2, 1, 1
5491114, Repair, -, 0, 2
5491816, Break, 2, 1, 1
5491834, Repair, -, 0, 2
5492655, Break, 0, 1, 1
5492670, Repair, -, 0, 2
5493448, Break, 2, 1, 1
5493460, Repair, -, 0, 2
5494769, Break, 1, 1, 1
5494784, Repair, -, 0, 2
5497123, Break, 1, 1, 1
5497136, Repair, -, 0, 2
5498011, Break, 2, 1, 1
5498029, Repair, -, 0, 2
5498587, Break, 2, 1, 1
5498600, Repair, -, 0, 2
5500832, Break, 1, 1, 1
5500849, Repair, -, 0, 2
5500873, Break, 2, 1, 1
5500886, Repair, -, 0, 2
5502194, Break, 1, 1, 1
5502213, Repair, -, 0, 2
5504140, Break, 2, 1, 1
5504160, Repair, -, 0, 2
5504309, Break, 1, 1, 1
5504326, Repair, -, 0, 2
5504489, Break, 2, 1, 1
5504506, Repair, -, 0, 2
5504982, Break, 2, 1, 1
5505001, Repair, -, 0, 2
5505540, Break, 0, 1, 1
5505560, Repair, -, 0, 2
5506787, Break, 1, 1, 1
5506798, Repair, -, 0, 2
5507213, Break, 2, 1, 1
5507233, Repair, -, 0, 2
5507765, Break, 0, 1, 1
5507781, Repair, -, 0, 2
5509436, Break, 2, 1, 1
5509448, Repair, -, 0, 2
5509649, Break, 1, 1, 1
5509662, Repair, -, 0, 2
5509717, Break, 1, 1, 1
5509732, Repair, -, 0, 2
5515677, Break, 1, 1, 1
5515694, Repair, -, 0, 2
5522904, Break, 1, 1, 1
5522924, Repair, -, 0, 2
5522964, Break, 2, 1, 1
5522977, Repair, -, 0, 2
5523408, Break, 2, 1, 1
5523426, Repair, -, 0, 2
5525625, Break, 2, 1, 1
5525644, Repair, -, 0, 2
5529952, Break, 1, 1, 1
5529964, Repair, -, 0, 2
5531765, Break, 2, 1, 1
5531784, Repair, -, 0, 2
5533735, Break, 1, 1, 1
5533753, Repair, -, 0, 2
5540002, Break, 2, 1, 1
5540014, Repair, -, 0, 2
5542450, Break, 2, 1, 1
5542469, Repair, -, 0, 2
5543124, Break, 0, 1, 1
5543136, Repair, -, 0, 2
5546231, Break, 0, 1, 1
5546251, Repair, -, 0, 2
5546830, Break, 2, 1, 1
5546844, Repair, -, 0, 2
5547579, Break, 1, 1, 1
5547590, Repair, -, 0, 2
5549487, Break, 0, 1, 1
5549493, Break, 2, 2, 0
5549507, Repair, -, 1, 1
5549519, Repair, -, 0, 2
5550146, Break, 0, 1, 1
5550159, Repair, -, 0, 2
5552792, Break, 1, 1, 1
5552804, Repair, -, 0, 2
5553565, Break, 2, 1, 1
5553581, Repair, -, 0, 2
5553874, Break, 2, 1, 1
5553888, Repair, -, 0, 2
5555414, Break, 2, 1, 1
5555434, Repair, -, 0, 2
5555952, Break, 0, 1, 1
5555971, Repair, -, 0, 2
5558575, Break, 2, 1, 1
5558588, Repair, -, 0, 2
5559895, Break, 0, 1, 1
5559912, Repair, -, 0, 2
5566865, Break, 1, 1, 1
5566880, Repair, -, 0, 2
5567093, Break, 2, 1, 1
5567106, Repair, -, 0, 2
5567763, Break, 0, 1, 1
5567781, Repair, -, 0, 2
5574606, Break, 0, 1, 1
5574624, Repair, -, 0, 2
5575201, Break, 0, 1, 1
5575212, Repair, -, 0, 2
5587720, Break, 0, 1, 1
5587736, Repair, -, 0, 2
5587866, Break, 1, 1, 1
5587883, Repair, -, 0, 2
5590592, Break, 0, 1, 1
5590611, Repair, -, 0, 2
5591504, Break, 0, 1, 1
5591522, Repair, -, 0, 2
5593599, Break, 2, 1, 1
5593615, Repair, -, 0, 2
5594113, Break, 1, 1, 1
5594124, Repair, -, 0, 2
5599067, Break, 2, 1, 1
5599081, Repair, -, 0, 2
5600516, Break, 1, 1, 1
5600530, Repair, -, 0, 2
5600949, Break, 0, 1, 1
5600967, Repair, -, 0, 2
5601374, Break, 2, 1, 1
5601394, Repair, -, 0, 2
5605107, Break, 1, 1, 1
5605123, Break, 0, 2, 0
5605124, Repair, -, 1, 1
5605137, Break, 2, 2, 0
5605140, Repair, -, 1, 1
5605143, Break, 0, 2, 0
5605159, Repair, -, 1, 1
5605177, Repair, -, 0, 2
5605247, Break, 2, 1, 1
5605258, Repair, -, 0, 2
5606946, Break, 1, 1, 1
5606958, Repair, -, 0, 2
5608760, Break, 1, 1, 1
5608777, Repair, -, 0, 2
5609334, Break, 2, 1, 1
5609348, Repair, -, 0, 2
5610539, Break, 2, 1, 1
5610558, Repair, -, 0, 2
5612212, Break, 1, 1, 1
5612226, Repair, -, 0, 2
5614379, Break, 1, 1, 1
5614391, Repair, -, 0, 2
5616964, Break, 0, 1, 1
5616976, Repair, -, 0, 2
5617555, Break, 2, 1, 1
5617572, Repair, -, 0, 2
5617574, Break, 0, 1, 1
5617588, Repair, -, 0, 2
5619761, Break, 0, 1, 1
5619774, Repair, -, 0, 2
5623825, Break, 0, 1, 1
5623843, Repair, -, 0, 2
5625971, Break, 1, 1, 1
5625987, Repair, -, 0, 2
5629199, Break, 2, 1, 1
5629216, Repair, -, 0, 2
5629288, Break, 1, 1, 1
5629300, Repair, -, 0, 2
5630818, Break, 1, 1, 1
5630831, Repair, -, 0, 2
5631493, Break, 1, 1, 1
5631504, Repair, -, 0, 2
5631988, Break, 1, 1, 1
5631999, Repair, -, 0, 2
5632424, Break, 2, 1, 1
5632437, Repair, -, 0, 2
5635060, Break, 0, 1, 1
5635077, Repair, -, 0, 2
5635862, Break, 1, 1, 1
5635882, Repair, -, 0, 2
5637914, Break, 0, 1, 1
5637927, Repair, -, 0, 2
5638528, Break, 2, 1, 1
5638545, Repair, -, 0, 2
5639827, Break, 0, 1, 1
5639844, Repair, -, 0, 2
5640012, Break, 2, 1, 1
5640025, Repair, -, 0, 2
5641460, Break, 1, 1, 1
5641476, Repair, -, 0, 2
5641599, Break, 2, 1, 1
5641615, Repair, -, 0, 2
5642773, Break, 2, 1, 1
5642792, Repair, -, 0, 2
5643645, Break, 0, 1, 1
5643662, Repair, -, 0, 2
5644128, Break, 1, 1, 1
5644139, Repair, -, 0, 2
5644231, Break, 0, 1, 1
5644246, Repair, -, 0, 2
5646757, Break, 0, 1, 1
5646776, Repair, -, 0, 2
5647283, Break, 0, 1, 1
5647295, Repair, -, 0, 2
5649598, Break, 0, 1, 1
5649615, Repair, -, 0, 2
5650964, Break, 1, 1, 1
5650975, Repair, -, 0, 2
5651252, Break, 1, 1, 1
5651263, Repair, -, 0, 2
5652086, Break, 1, 1, 1
5652097, Repair, -, 0, 2
5652999, Break, 2, 1, 1
5653010, Repair, -, 0, 2
5656994, Break, 2, 1, 1
5657005, Repair, -, 0, 2
5658895, Break, 0, 1, 1
5658907, Repair, -, 0, 2
5659207, Break, 2, 1, 1
5659219, Repair, -, 0, 2
5660937, Break, 0, 1, 1
5660955, Repair, -, 0, 2
5661751, Break, 0, 1, 1
5661763, Repair, -, 0, 2
5663597, Break, 0, 1, 1
5663617, Repair, -, 0, 2
5666359, Break, 0, 1, 1
5666377, Repair, -, 0, 2
5667577, Break, 1, 1, 1
5667591, Break, 1, 2, 0
5667596, Repair, -, 1, 1
5667607, Repair, -, 0, 2
5668343, Break, 1, 1, 1
5668359, Repair, -, 0, 2
5669078, Break, 2, 1, 1
5669090, Repair, -, 0, 2
5669867, Break, 1, 1, 1
5669883, Repair, -, 0, 2
5671215, Break, 2, 1, 1
5671234, Repair, -, 0, 2
5671528, Break, 1, 1, 1
5671547, Repair, -, 0, 2
5673262, Break, 1, 1, 1
5673282, Repair, -, 0, 2
5673376, Break, 2, 1, 1
5673390, Repair, -, 0, 2
5675587, Break, 2, 1, 1
5675606, Repair, -, 0, 2
5676877, Break, 0, 1, 1
5676897, Repair, -, 0, 2
5677119, Break, 0, 1, 1
5677134, Repair, -, 0, 2
5677200, Break, 1, 1, 1
5677217, Repair, -, 0, 2
5679398, Break, 1, 1, 1
5679413, Repair, -, 0, 2
5681819, Break, 1, 1, 1
5681839, Repair, -, 0, 2
5681983, Break, 2, 1, 1
5681999, Repair, -, 0, 2
5683260, Break, 0, 1, 1
5683271, Repair, -, 0, 2
5683327, Break, 1, 1, 1
5683346, Repair, -, 0, 2
5684824, Break, 1, 1, 1
5684841, Repair, -, 0, 2
5687132, Break, 0, 1, 1
5687151, Repair, -, 0, 2
5687763, Break, 2, 1, 1
5687779, Repair, -, 0, 2
5688300, Break, 2, 1, 1
5688317, Repair, -, 0, 2
5691118, Break, 1, 1, 1
5691137, Repair, -, 0, 2
5691362, Break, 1, 1, 1
5691381, Repair, -, 0, 2
5692314, Break, 2, 1, 1
5692330, Repair, -, 0, 2
5694643, Break, 1, 1, 1
5694662, Repair, -, 0, 2
5694715, Break, 0, 1, 1
5694730, Repair, -, 0, 2
5697795, Break, 1, 1, 1
5697808, Repair, -, 0, 2
5701590, Break, 1, 1, 1
5701609, Repair, -, 0, 2
5704582, Break, 1, 1, 1
5704596, Repair, -, 0, 2
5704980, Break, 1, 1, 1
5704993, Repair, -, 0, 2
5706442, Break, 0, 1, 1
5706460, Repair, -, 0, 2
5706591, Break, 0, 1, 1
5706602, Repair, -, 0, 2
5706619, Break, 1, 1, 1
5706631, Repair, -, 0, 2
5706930, Break, 2, 1, 1
5706945, Repair, -, 0, 2
5708505, Break, 1, 1, 1
5708525, Repair, -, 0, 2
5708733, Break, 2, 1, 1
5708744, Repair, -, 0, 2
5709362, Break, 0, 1, 1
5709382, Repair, -, 0, 2
5709587, Break, 1, 1, 1
5709602, Repair, -, 0, 2
5710630, Break, 1, 1, 1
5710644, Repair, -, 0, 2
5710706, Break, 1, 1, 1
5710722, Repair, -, 0, 2
5711443, Break, 0, 1, 1
5711457, Repair, -, 0, 2
5711998, Break, 2, 1, 1
5712015, Repair, -, 0, 2
5712402, Break, 2, 1, 1
5712421, Repair, -, 0, 2
5714115, Break, 1, 1, 1
5714130, Repair, -, 0, 2
5715784, Break, 0, 1, 1
5715804, Repair, -, 0, 2
5716301, Break, 0, 1, 1
5716321, Repair, -, 0, 2
5716966, Break, 2, 1, 1
5716977, Repair, -, 0, 2
5717125, Break, 0, 1, 1
5717140, Repair, -, 0, 2
5718307, Break, 2, 1, 1
5718321, Repair, -, 0, 2
5719270, Break, 1, 1, 1
5719285, Repair, -, 0, 2
5719412, Break, 2, 1, 1
5719432, Repair, -, 0, 2
5720096, Break, 2, 1, 1
5720113, Repair, -, 0, 2
5720729, Break, 2, 1, 1
5720746, Repair, -, 0, 2
5720871, Break, 2, 1, 1
5720883, Repair, -, 0, 2
5720940, Break, 1, 1, 1
5720954, Repair, -, 0, 2
5721137, Break, 0, 1, 1
5721151, Repair, -, 0, 2
5721290, Break, 2, 1, 1
5721301, Repair, -, 0, 2
5723727, Break, 2, 1, 1
5723738, Repair, -, 0, 2
5724759, Break, 1, 1, 1
5724777, Repair, -, 0, 2
5726328, Break, 1, 1, 1
5726343, Repair, -, 0, 2
5726827, Break, 1, 1, 1
5726839, Repair, -, 0, 2
5727099, Break, 1, 1, 1
5727112, Repair, -, 0, 2
5727337, Break, 2, 1, 1
5727352, Repair, -, 0, 2
5729981, Break, 0, 1, 1
5729998, Repair, -, 0, 2
5731927, Break, 2, 1, 1
5731946, Repair, -, 0, 2
5732705, Break, 1, 1, 1
5732723, Repair, -, 0, 2
5733170, Break, 0, 1, 1
5733186, Repair, -, 0, 2
5736891, Break, 0, 1, 1
5736903, Repair, -, 0, 2
5738716, Break, 2, 1, 1
5738736, Repair, -, 0, 2
5739870, Break, 0, 1, 1
5739890, Repair, -, 0, 2
5740286, Break, 0, 1, 1
5740301, Repair, -, 0, 2
5740675, Break, 1, 1, 1
5740688, Repair, -, 0, 2
5740786, Break, 2, 1, 1
5740806, Repair, -, 0, 2
5742075, Break, 0, 1, 1
5742093, Repair, -, 0, 2
5743319, Break, 0, 1, 1
5743339, Repair, -, 0, 2
5743428, Break, 1, 1, 1
5743441, Repair, -, 0, 2
5745241, Break, 1, 1, 1
5745254, Repair, -, 0, 2
5745517, Break, 0, 1, 1
5745533, Repair, -, 0, 2
5745569, Break, 1, 1, 1
5745589, Repair, -, 0, 2
5750235, Break, 0, 1, 1
5750248, Repair, -, 0, 2
5750671, Break, 1, 1, 1
5750689, Repair, -, 0, 2
5753615, Break, 2, 1, 1
5753628, Repair, -, 0, 2
5756003, Break, 1, 1, 1
5756016, Repair, -, 0, 2
5758392, Break, 0, 1, 1
5758405, Repair, -, 0, 2
5760877, Break, 1, 1, 1
5760892, Repair, -, 0, 2
5763034, Break, 2, 1, 1
5763045, Repair, -, 0, 2
5765707, Break, 2, 1, 1
5765724, Repair, -, 0, 2
5766139, Break, 1, 1, 1
5766151, Repair, -, 0, 2
5769902, Break, 2, 1, 1
5769915, Repair, -, 0, 2
5770158, Break, 2, 1, 1
5770172, Repair, -, 0, 2
5771461, Break, 2, 1, 1
5771479, Repair, -, 0, 2
5771774, Break, 0, 1, 1
5771794, Repair, -, 0, 2
5774066, Break, 2, 1, 1
5774081, Repair, -, 0, 2
5774669, Break, 0, 1, 1
5774685, Repair, -, 0, 2
5775897, Break, 0, 1, 1
5775912, Repair, -, 0, 2
5782997, Break, 0, 1, 1
5783010, Repair, -, 0, 2
5783743, Break, 0, 1, 1
5783754, Repair, -, 0, 2
5784038, Break, 0, 1, 1
5784057, Repair, -, 0, 2
5784259, Break, 2, 1, 1
5784278, Repair, -, 0, 2
5785176, Break, 1, 1, 1
5785191, Repair, -, 0, 2
5789623, Break, 0, 1, 1
5789637, Repair, -, 0, 2
5791087, Break, 0, 1, 1
5791106, Repair, -, 0, 2
5791115, Break, 1, 1, 1
5791132, Repair, -, 0, 2
5791246, Break, 0, 1, 1
5791266, Repair, -, 0, 2
5792365, Break, 0, 1, 1
5792384, Repair, -, 0, 2
5794446, Break, 2, 1, 1
5794461, Repair, -, 0, 2
5797271, Break, 1, 1, 1
5797290, Repair, -, 0, 2
5797458, Break, 2, 1, 1
5797478, Repair, -, 0, 2
5797700, Break, 1, 1, 1
5797719, Repair, -, 0, 2
5803232, Break, 0, 1, 1
5803244, Repair, -, 0, 2
5804095, Break, 0, 1, 1
5804112, Repair, -, 0, 2
5804615, Break, 0, 1, 1
5804627, Repair, -, 0, 2
5805104, Break, 0, 1, 1
5805116, Repair, -, 0, 2
5806232, Break, 2, 1, 1
5806249, Repair, -, 0, 2
5806980, Break, 2, 1, 1
5806998, Repair, -, 0, 2
5807113, Break, 0, 1, 1
5807133, Repair, -, 0, 2
5807366, Break, 0, 1, 1
5807385, Repair, -, 0, 2
5807813, Break, 0, 1, 1
5807832, Repair, -, 0, 2
5809123, Break, 2, 1, 1
5809134, Repair, -, 0, 2
5809486, Break, 2, 1, 1
5809501, Repair, -, 0, 2
5810450, Break, 0, 1, 1
5810463, Repair, -, 0, 2
5810671, Break, 1, 1, 1
5810682, Repair, -, 0, 2
5811258, Break, 0, 1, 1
5811270, Repair, -, 0, 2
5812528, Break, 1, 1, 1
5812540, Repair, -, 0, 2
5813275, Break, 2, 1, 1
5813294, Repair, -, 0, 2
5815233, Break, 2, 1, 1
5815250, Repair, -, 0, 2
5815638, Break, 1, 1, 1
5815654, Repair, -, 0, 2
5815760, Break, 2, 1, 1
5815775, Repair, -, 0, 2
5815901, Break, 0, 1, 1
5815919, Repair, -, 0, 2
5818770, Break, 1, 1, 1
5818782, Repair, -, 0, 2
5818798, Break, 2, 1, 1
5818812, Repair, -, 0, 2
5820920, Break, 2, 1, 1
5820936, Repair, -, 0, 2
5823698, Break, 2, 1, 1
5823715, Repair, -, 0, 2
5827350, Break, 1, 1, 1
5827364, Repair, -, 0, 2
5829352, Break, 0, 1, 1
5829370, Repair, -, 0, 2
5830900, Break, 0, 1, 1
5830912, Repair, -, 0, 2
5831516, Break, 2, 1, 1
5831534, Repair, -, 0, 2
5832344, Break, 1, 1, 1
5832361, Repair, -, 0, 2
5835407, Break, 1, 1, 1
5835427, Repair, -, 0, 2
5844723, Break, 0, 1, 1
5844734, Repair, -, 0, 2
5845816, Break, 0, 1, 1
5845830, Repair, -, 0, 2
5847523, Break, 2, 1, 1
5847534, Repair, -, 0, 2
5847796, Break, 1, 1, 1
5847807, Repair, -, 0, 2
5848664, Break, 0, 1, 1
5848683, Repair, -, 0, 2
5850731, Break, 0, 1, 1
5850749, Repair, -, 0, 2
5853543, Break, 2, 1, 1
5853554, Repair, -, 0, 2
5854336, Break, 0, 1, 1
5854356, Repair, -, 0, 2
5856814, Break, 2, 1, 1
5856830, Repair, -, 0, 2
5858103, Break, 2, 1, 1
5858116, Repair, -, 0, 2
5858698, Break, 0, 1, 1
5858716, Repair, -, 0, 2
5860454, Break, 2, 1, 1
5860471, Repair, -, 0, 2
5861625, Break, 2, 1, 1
5861638, Repair, -, 0, 2
5862014, Break, 0, 1, 1
5862027, Repair, -, 0, 2
5866438, Break, 1, 1, 1
5866453, Repair, -, 0, 2
5866964, Break, 0, 1, 1
5866977, Repair, -, 0, 2
5867360, Break, 0, 1, 1
5867380, Repair, -, 0, 2
5867790, Break, 0, 1, 1
5867806, Repair, -, 0, 2
5868757, Break, 0, 1, 1
5868768, Repair, -, 0, 2
5869863, Break, 2, 1, 1
5869874, Repair, -, 0, 2
5870057, Break, 2, 1, 1
5870073, Repair, -, 0, 2
5871008, Break, 0, 1, 1
5871027, Repair, -, 0, 2
5871157, Break, 0, 1, 1
5871174, Repair, -, 0, 2
5872323, Break, 1, 1, 1
5872341, Repair, -, 0, 2
5877699, Break, 0, 1, 1
5877712, Repair, -, 0, 2
5878056, Break, 2, 1, 1
5878076, Repair, -, 0, 2
5880084, Break, 2, 1, 1
5880098, Repair, -, 0, 2
5883283, Break, 2, 1, 1
5883302, Repair, -, 0, 2
5885024, Break, 0, 1, 1
5885043, Repair, -, 0, 2
5885982, Break, 0, 1, 1
5885993, Repair, -, 0, 2
5887435, Break, 1, 1, 1
5887451, Repair, -, 0, 2
5888955, Break, 0, 1, 1
5888974, Repair, -, 0, 2
5890252, Break, 2, 1, 1
5890270, Repair, -, 0, 2
5891153, Break, 0, 1, 1
5891168, Break, 1, 2, 0
5891170, Repair, -, 1, 1
5891187, Repair, -, 0, 2
5892817, Break, 2, 1, 1
5892828, Repair, -, 0, 2
5893834, Break, 2, 1, 1
5893847, Repair, -, 0, 2
5895356, Break, 0, 1, 1
5895376, Repair, -, 0, 2
5896214, Break, 0, 1, 1
5896232, Repair, -, 0, 2
5897450, Break, 0, 1, 1
5897470, Repair, -, 0, 2
5897716, Break, 1, 1, 1
5897728, Repair, -, 0, 2
5899666, Break, 1, 1, 1
5899686, Repair, -, 0, 2
5900071, Break, 0, 1, 1
5900082, Repair, -, 0, 2
5900956, Break, 2, 1, 1
5900975, Repair, -, 0, 2
5905649, Break, 0, 1, 1
5905667, Repair, -, 0, 2
5906705, Break, 1, 1, 1
5906725, Repair, -, 0, 2
5911555, Break, 0, 1, 1
5911575, Repair, -, 0, 2
5913843, Break, 0, 1, 1
5913855, Repair, -, 0, 2
5915024, Break, 2, 1, 1
5915037, Repair, -, 0, 2
5915107, Break, 2, 1, 1
5915122, Repair, -, 0, 2
5916060, Break, 1, 1, 1
5916076, Repair, -, 0, 2
5916728, Break, 1, 1, 1
5916746, Repair, -, 0, 2
5916904, Break, 0, 1, 1
5916923, Repair, -, 0, 2
5919169, Break, 0, 1, 1
5919189, Repair, -, 0, 2
5920972, Break, 0, 1, 1
5920992, Repair, -, 0, 2
5921971, Break, 2, 1, 1
5921983, Repair, -, 0, 2
5923107, Break, 0, 1, 1
5923121, Repair, -, 0, 2
5923885, Break, 2, 1, 1
5923902, Repair, -, 0, 2
5924355, Break, 2, 1, 1
5924375, Repair, -, 0, 2
5924411, Break, 1, 1, 1
5924422, Repair, -, 0, 2
5926845, Break, 2, 1, 1
5926857, Repair, -, 0, 2
5928385, Break, 0, 1, 1
5928400, Repair, -, 0, 2
5929025, Break, 0, 1, 1
5929036, Repair, -, 0, 2
5929176, Break, 2, 1, 1
5929190, Repair, -, 0, 2
5930622, Break, 2, 1, 1
5930636, Repair, -, 0, 2
5930679, Break, 0, 1, 1
5930695, Repair, -, 0, 2
5930918, Break, 0, 1, 1
5930938, Repair, -, 0, 2
5932839, Break, 1, 1, 1
5932855, Repair, -, 0, 2
5933693, Break, 1, 1, 1
5933707, Repair, -, 0, 2
5935640, Break, 1, 1, 1
5935653, Repair, -, 0, 2
5936442, Break, 2, 1, 1
5936456, Repair, -, 0, 2
5937918, Break, 0, 1, 1
5937938, Repair, -, 0, 2
5938085, Break, 1, 1, 1
5938102, Repair, -, 0, 2
5940504, Break, 2, 1, 1
5940518, Repair, -, 0, 2
5941343, Break, 1, 1, 1
5941354, Repair, -, 0, 2
5943127, Break, 1, 1, 1
5943138, Repair, -, 0, 2
5943381, Break, 1, 1, 1
5943398, Repair, -, 0, 2
5944225, Break, 0, 1, 1
5944237, Repair, -, 0, 2
5945855, Break, 1, 1, 1
5945864, Break, 2, 2, 0
5945867, Repair, -, 1, 1
5945887, Repair, -, 0, 2
5947132, Break, 0, 1, 1
5947143, Repair, -, 0, 2
5947684, Break, 0, 1, 1
5947697, Repair, -, 0, 2
5948378, Break, 1, 1, 1
5948393, Repair, -, 0, 2
5949267, Break, 0, 1, 1
5949281, Repair, -, 0, 2
5949681, Break, 1, 1, 1
5949695, Repair, -, 0, 2
5950052, Break, 1, 1, 1
5950063, Repair, -, 0, 2
5950351, Break, 2, 1, 1
5950370, Repair, -, 0, 2
5955838, Break, 1, 1, 1
5955856, Repair, -, 0, 2
5956393, Break, 1, 1, 1
5956409, Repair, -, 0, 2
5956435, Break, 2, 1, 1
5956447, Repair, -, 0, 2
5957346, Break, 1, 1, 1
5957365, Repair, -, 0, 2
5960421, Break, 1, 1, 1
5960438, Repair, -, 0, 2
5964077, Break, 0, 1, 1
5964090, Repair, -, 0, 2
5964203, Break, 0, 1, 1
5964216, Repair, -, 0, 2
5966262, Break, 0, 1, 1
5966275, Repair, -, 0, 2
5967391, Break, 0, 1, 1
5967402, Repair, -, 0, 2
5967653, Break, 0, 1, 1
5967666, Repair, -, 0, 2
5969943, Break, 2, 1, 1
5969962, Repair, -, 0, 2
5971812, Break, 0, 1, 1
5971828, Repair, -, 0, 2
5976555, Break, 2, 1, 1
5976568, Repair, -, 0, 2
5977701, Break, 2, 1, 1
5977719, Repair, -, 0, 2
5977948, Break, 0, 1, 1
5977962, Repair, -, 0, 2
5978574, Break, 0, 1, 1
5978588, Repair, -, 0, 2
5979269, Break, 2, 1, 1
5979282, Repair, -, 0, 2
5980187, Break, 1, 1, 1
5980202, Repair, -, 0, 2
5985629, Break, 1, 1, 1
5985646, Repair, -, 0, 2
5985720, Break, 2, 1, 1
5985735, Repair, -, 0, 2
5987476, Break, 1, 1, 1
5987493, Repair, -, 0, 2
5989165, Break, 2, 1, 1
5989178, Repair, -, 0, 2
5989908, Break, 2, 1, 1
5989920, Repair, -, 0, 2
5994343, Break, 1, 1, 1
5994357, Repair, -, 0, 2
5994552, Break, 2, 1, 1
5994569, Repair, -, 0, 2
5994652, Break, 0, 1, 1
5994671, Repair, -, 0, 2
5995066, Break, 1, 1, 1
5995084, Repair, -, 0, 2
5996229, Break, 0, 1, 1
5996245, Repair, -, 0, 2
5997000, Break, 0, 1, 1
5997018, Repair, -, 0, 2
5999455, Break, 0, 1, 1
5999471, Repair, -, 0, 2
6000931, Break, 0, 1, 1
6000950, Repair, -, 0, 2
6002103, Break, 1, 1, 1
6002117, Repair, -, 0, 2
6004491, Break, 2, 1, 1
6004508, Repair, -, 0, 2
6005606, Break, 1, 1, 1
6005626, Repair, -, 0, 2
6007352, Break, 1, 1, 1
6007367, Repair, -, 0, 2
6007839, Break, 0, 1, 1
